"country","indicator","measure","Unit","Date","Value"
"Slovak Republic","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",2.8
"Slovak Republic","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Slovak Republic","Secondary education gross enrollment rate, %","Value","%","2016",91.8
"Slovak Republic","Adult literacy rate, %","Value","%","2016",99.6
"Slovak Republic","Usage subindex","Value","Score, 1-7 best","2016",4.4
"Slovak Republic","Individual usage","Value","Score, 1-7 best","2016",5.6
"Slovak Republic","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",116.9
"Slovak Republic","Individuals using Internet, %","Value","%","2016",80
"Slovak Republic","Households w/ personal computer, %","Value","%","2016",80.5
"Slovak Republic","Households w/ Internet access, %","Value","%","2016",78.4
"Slovak Republic","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",21.8
"Slovak Republic","Mobile broadband subs/100 pop.","Value","100 pop.","2016",59.5
"Slovak Republic","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.7
"Slovak Republic","Business usage","Value","Score, 1-7 best","2016",3.9
"Slovak Republic","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Slovak Republic","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Slovak Republic","PCT patents, applications/million pop.","Value","million pop","2016",10.3
"Slovak Republic","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.5
"Slovak Republic","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.7
"Slovak Republic","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Slovak Republic","Government usage","Value","Score, 1-7 best","2016",3.7
"Slovak Republic","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.5
"Slovak Republic","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.49
"Slovak Republic","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Slovak Republic","Impact subindex","Value","Score, 1-7 best","2016",4.1
"Slovak Republic","Economic impacts","Value","Score, 1-7 best","2016",3.6
"Slovak Republic","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Slovak Republic","ICT PCT patents, applications/million pop.","Value","million pop","2016",2.2
"Slovak Republic","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Slovak Republic","Knowledge-intensive jobs, % workforce","Value","%","2016",31.9
"Slovak Republic","Social impacts","Value","Score, 1-7 best","2016",4.6
"Slovak Republic","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Slovak Republic","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",5.3
"Slovak Republic","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Slovak Republic","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.63
"Slovenia","Networked Readiness Index","Value","Score, 1-7 best","2016",4.7
"Slovenia","Environment subindex","Value","Score, 1-7 best","2016",4.4
"Slovenia","Political and regulatory environment","Value","Score, 1-7 best","2016",3.8
"Slovenia","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Slovenia","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Slovenia","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Slovenia","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",2.9
"Slovenia","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3
"Slovenia","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Slovenia","Software piracy rate, % software installed","Value","%","2016",45
"Slovenia","No. procedures to enforce a contract","Value","Number","2016",32
"Slovenia","No. days to enforce a contract","Value","days","2016",1160
"Slovenia","Business and innovation environment","Value","Score, 1-7 best","2016",4.9
"Slovenia","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",5.5
"Slovenia","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.4
"Slovenia","Total tax rate, % profits","Value","%","2016",31
"Slovenia","No. days to start a business","Value","days","2016",6
"Slovenia","No. procedures to start a business","Value","Number","2016",2
"Slovenia","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Slovenia","Tertiary education gross enrollment rate, %","Value","%","2016",85.2
"Slovenia","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Slovenia","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Slovenia","Readiness subindex","Value","Score, 1-7 best","2016",5.8
"Slovenia","Infrastructure","Value","Score, 1-7 best","2016",6.1
"Slovenia","Electricity production, kWh/capita","Value","KWh/Capita","2016",7666.7
"Slovenia","Mobile network coverage, % pop.","Value","%","2016",99.7
"Slovenia","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",121.1
"Slovenia","Secure Internet servers/million pop.","Value","million pop","2016",648.3
"Slovenia","Affordability","Value","Score, 1-7 best","2016",5.6
"Slovenia","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.3
"Slovenia","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",31.46
"Slovenia","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Slovenia","Skills","Value","Score, 1-7 best","2016",5.8
"Slovenia","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Slovenia","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",5.3
"Slovenia","Secondary education gross enrollment rate, %","Value","%","2016",110.9
"Slovenia","Adult literacy rate, %","Value","%","2016",99.7
"Slovenia","Usage subindex","Value","Score, 1-7 best","2016",4.4
"Slovenia","Individual usage","Value","Score, 1-7 best","2016",5.4
"Slovenia","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",112.1
"Slovenia","Individuals using Internet, %","Value","%","2016",71.6
"Slovenia","Households w/ personal computer, %","Value","%","2016",79.8
"Slovenia","Households w/ Internet access, %","Value","%","2016",76.8
"Slovenia","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",26.6
"Slovenia","Mobile broadband subs/100 pop.","Value","100 pop.","2016",46.7
"Slovenia","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Slovenia","Business usage","Value","Score, 1-7 best","2016",4.3
"Slovenia","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Slovenia","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Slovenia","PCT patents, applications/million pop.","Value","million pop","2016",66.7
"Slovenia","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5.2
"Slovenia","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.8
"Slovenia","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Slovenia","Government usage","Value","Score, 1-7 best","2016",3.6
"Slovenia","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.5
"Slovenia","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.43
"Slovenia","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Slovenia","Impact subindex","Value","Score, 1-7 best","2016",4.3
"Slovenia","Economic impacts","Value","Score, 1-7 best","2016",4.1
"Slovenia","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Slovenia","ICT PCT patents, applications/million pop.","Value","million pop","2016",13
"Slovenia","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4.4
"Slovenia","Knowledge-intensive jobs, % workforce","Value","%","2016",41.7
"Slovenia","Social impacts","Value","Score, 1-7 best","2016",4.5
"Slovenia","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Slovenia","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",5.7
"Slovenia","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Slovenia","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.39
"Spain","Networked Readiness Index","Value","Score, 1-7 best","2016",4.8
"Spain","Environment subindex","Value","Score, 1-7 best","2016",4.4
"Spain","Political and regulatory environment","Value","Score, 1-7 best","2016",4
"Spain","Effectiveness of law-making bodies, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Spain","Laws relating to ICTs, 1-7 (best)","Value","Score, 1-7 best","2016",4.6
"Spain","Judicial independence, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Spain","Efficiency of legal system in settling disputes, 1-7 (best)","Value","Score, 1-7 best","2016",3.3
"Spain","Efficiency of legal system in challenging regs, 1-7 (best)","Value","Score, 1-7 best","2016",3.5
"Spain","Intellectual property protection, 1-7 (best)","Value","Score, 1-7 best","2016",4
"Spain","Software piracy rate, % software installed","Value","%","2016",45
"Spain","No. procedures to enforce a contract","Value","Number","2016",40
"Spain","No. days to enforce a contract","Value","days","2016",510
"Spain","Business and innovation environment","Value","Score, 1-7 best","2016",4.8
"Spain","Availability of latest technologies, 1-7 (best)","Value","Score, 1-7 best","2016",5.5
"Spain","Venture capital availability, 1-7 (best)","Value","Score, 1-7 best","2016",2.7
"Spain","Total tax rate, % profits","Value","%","2016",50
"Spain","No. days to start a business","Value","days","2016",14
"Spain","No. procedures to start a business","Value","Number","2016",7
"Spain","Intensity of local competition, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Spain","Tertiary education gross enrollment rate, %","Value","%","2016",87.1
"Spain","Quality of management schools, 1-7 (best)","Value","Score, 1-7 best","2016",5.8
"Spain","Gov’t procurement of advanced tech, 1-7 (best)","Value","Score, 1-7 best","2016",3.2
"Spain","Readiness subindex","Value","Score, 1-7 best","2016",5.5
"Spain","Infrastructure","Value","Score, 1-7 best","2016",5.4
"Spain","Electricity production, kWh/capita","Value","KWh/Capita","2016",5990.4
"Spain","Mobile network coverage, % pop.","Value","%","2016",99.8
"Spain","Int’l Internet bandwidth, kb/s per user","Value","kb/s per user","2016",111.5
"Spain","Secure Internet servers/million pop.","Value","million pop","2016",316.8
"Spain","Affordability","Value","Score, 1-7 best","2016",5.9
"Spain","Prepaid mobile cellular tariffs, PPP $/min.","Value","$/min.","2016",0.15
"Spain","Fixed broadband Internet tariffs, PPP $/month","Value","$/month","2016",35.63
"Spain","Internet & telephony competition, 0–2 (best)","Value","Score, 0-2 best","2016",2
"Spain","Skills","Value","Score, 1-7 best","2016",5.3
"Spain","Quality of educational system, 1-7 (best)","Value","Score, 1-7 best","2016",3.4
"Spain","Quality of math & science education, 1-7 (best)","Value","Score, 1-7 best","2016",3.8
"Spain","Secondary education gross enrollment rate, %","Value","%","2016",131.1
"Spain","Adult literacy rate, %","Value","%","2016",98.1
"Spain","Usage subindex","Value","Score, 1-7 best","2016",4.8
"Spain","Individual usage","Value","Score, 1-7 best","2016",5.6
"Spain","Mobile phone subscriptions/100 pop.","Value","100 pop.","2016",107.8
"Spain","Individuals using Internet, %","Value","%","2016",76.2
"Spain","Households w/ personal computer, %","Value","%","2016",74
"Spain","Households w/ Internet access, %","Value","%","2016",74.4
"Spain","Fixed broadband Internet subs/100 pop.","Value","100 pop.","2016",27.3
"Spain","Mobile broadband subs/100 pop.","Value","100 pop.","2016",77.3
"Spain","Use of virtual social networks, 1-7 (best)","Value","Score, 1-7 best","2016",5.6
"Spain","Business usage","Value","Score, 1-7 best","2016",3.9
"Spain","Firm-level technology absorption, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Spain","Capacity for innovation, 1-7 (best)","Value","Score, 1-7 best","2016",4.1
"Spain","PCT patents, applications/million pop.","Value","million pop","2016",37.4
"Spain","Business-to-business Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Spain","Business-to-consumer Internet use, 1-7 (best)","Value","Score, 1-7 best","2016",4.9
"Spain","Extent of staff training, 1-7 (best)","Value","Score, 1-7 best","2016",3.6
"Spain","Government usage","Value","Score, 1-7 best","2016",4.7
"Spain","Importance of ICTs to gov’t vision, 1-7 (best)","Value","Score, 0-1 best","2016",3.7
"Spain","Government Online Service Index, 0–1 (best)","Value","Score, 1-7 best","2016",0.94
"Spain","Gov’t success in ICT promotion, 1-7 (best)","Value","Score, 1-7 best","2016",3.9
"Spain","Impact subindex","Value","Score, 1-7 best","2016",4.4
"Spain","Economic impacts","Value","Score, 1-7 best","2016",4
"Spain","Impact of ICTs on new services & products, 1-7 (best)","Value","Score, 1-7 best","2016",5.1
"Spain","ICT PCT patents, applications/million pop.","Value","million pop","2016",9.4
"Spain","Impact of ICTs on new organizational models, 1-7 (best)","Value","Score, 1-7 best","2016",4.5
"Spain","Knowledge-intensive jobs, % workforce","Value","%","2016",33.1
"Spain","Social impacts","Value","Score, 1-7 best","2016",4.8
"Spain","Impact of ICTs on access to basic services, 1-7 (best)","Value","Score, 1-7 best","2016",5
"Spain","Internet access in schools, 1-7 (best)","Value","Score, 1-7 best","2016",4.3
"Spain","ICT use & gov’t efficiency, 1-7 (best)","Value","Score, 1-7 best","2016",4.2
"Spain","E-Participation Index, 0–1 (best)","Value","Score, 0-1 best","2016",0.78
"Sweden","Networked Readiness Index","Value","Score, 1-7 best","2016",5.8
